m_c=1.0,m_p=0.01,l=0.25
group,z,theta,z_dot,theta_dot,u
96,-0.22715288522761198,-0.4026192487445908,0.8635690036187976,-2.154516223321783,1.401018698678812
96,-0.19787935968121206,-0.47565369699278687,0.9096374855607969,-1.8028555764276781,0.7214592720162801
96,-0.16704419067915116,-0.5367674453462675,0.9325657815685151,-1.2752772229478788,0.0625758065039498
96,-0.13543179130394725,-0.579997181717382,0.9331536355093027,-0.59710152108343,-0.5528445789023216
96,-0.10379946467651327,-0.6002379112456339,0.9129329358405597,0.1995156295684225,-1.1233154021114093
96,-0.07285258549547735,-0.5934746695653483,0.8734285790761639,1.0812431670282718,-1.661662255816927
96,-0.04324483705221756,-0.5568223588186273,0.8156845173473636,2.016613560312817,-2.1827803251916214
96,-0.01559451443027303,-0.4884625771131081,0.7402286027001672,2.9758262942111084,-2.689567410490125
96,0.0094979805765123,-0.38758710951273156,0.647530763472588,3.927462651212067,-3.1603865631962416
96,0.031448175948464434,-0.2544527823530005,0.538896503272799,4.832512367232726,-3.542524333684641
96,0.04971585402550847,-0.09063880380273859,0.4175795241968716,5.636979973316449,-3.758385356849924
96,0.063871092133877,0.10044526308934443,0.2896436061298969,6.267022954616157,-3.730809016155292
96,0.07368951946031418,0.3128867191780277,0.16385369741981437,6.6342618025914994,-3.424268586236806
96,0.07924388208471467,0.5377769497743496,0.050006654465139674,6.658105625705334,-2.8799283980227908
96,0.08093902291404144,0.7634754455609711,-0.04398413959797855,6.29965136641951,-2.213486306772714
96,0.07944803513105912,0.9770229495073952,-0.11469298196425314,5.584254580715495,-1.5678483769958342
96,0.07556013743735562,1.1663197149553781,-0.1637707802132245,4.59159764852606,-1.0527037849628156
96,0.0700085855657209,1.3219670928715157,-0.19633486011520437,3.420022300918771,-0.712549217437409
96,0.06335316657876482,1.4379000522246943,-0.21852618402851112,2.152680332395035,-0.5330209995788974
96,0.05594549932356105,1.510872266882153,-0.23560093979225416,0.8432898952950969,-0.46509317131622374
96,0.0479590267882304,1.5394583650277496,-0.25095486747740736,-0.48081398613348214,-0.4458362333751722
96,0.0394520821279793,1.5231595858367841,-0.2657959689521138,-1.8084703177686854,-0.408989285560358
96,0.03044204928214493,1.4618555072683541,-0.27909232556559505,-3.1345982228083047,-0.28932406599211496
96,0.020981292483311202,1.3555979403934963,-0.2876284038379478,-4.4531698679072464,-0.028012231621270766
96,0.011231177098973989,1.2046430296169794,-0.2862555323482834,-5.7538303948583325,0.4147047182060187
96,0.0015275997312355696,1.0095979314861885,-0.26862016720632304,-7.021080611716312,1.0366462609805291
96,-0.007578168648639787,0.7715951988856355,-0.2287303678343921,-8.232143545913008,1.7645734195929361
96,-0.01533174043963613,0.4925394854648556,-0.1635645537175304,-9.346486782530121,2.43515510676219
96,-0.02087630158260326,0.17570942504010573,-0.07632574953940084,-10.282954040495195,2.818884485824892
96,-0.023463615126311763,-0.17286528819701952,0.02133860185369213,-10.900118923034361,2.718154302107553
96,-0.022740272690593387,-0.5423608449100488,0.11115748394854655,-11.025243148380861,2.10678113661504
96,-0.018972222387252827,-0.9160979007873661,0.17561479857017137,-10.559492388470375,1.1842111236290473
96,-0.013019178367924985,-1.2740467953117856,0.20646166673201685,-9.57949302265465,0.2561333123350137
96,-0.006020477800737973,-1.5987753723509264,0.2067744666298401,-8.307828420482473,-0.4533250419207531
96,0.0009888261528159283,-1.8803966747401628,0.18586260032937302,-6.980519612182908,-0.8804295710513864
96,0.007289253282625183,-2.11702445820399,0.1533444092906873,-5.753222793188223,-1.0718767634509683
96,0.012487368851801024,-2.312048959667998,0.11635885855316613,-4.693457543576887,-1.1062615758810308
96,0.01643173693834903,-2.471149215382469,0.0793391073976903,-3.8122782565710587,-1.0506926973004258
96,0.019121198206067343,-2.6003789867916574,0.044709789929595734,-3.0943340707572053,-0.9498229862686175
96,0.020636784305375674,-2.705271667156308,0.0136451568790338,-2.515561901531978,-0.8291025921009688
96,0.02109933199619038,-2.7905449519540024,-0.013364724126900183,-2.05133921698915,-0.700967170039762
96,0.020646290500363255,-2.860081874563804,-0.0361482013233588,-1.6794940559398484,-0.5698928397353209
96,0.019420927743639228,-2.91701387646007,-0.05463128357230249,-1.3809854122903344,-0.43566468438451217
96,0.01756901982593406,-2.9638269412834712,-0.06870662888967138,-1.139649878209054,-0.29523208510779936
96,0.015239981558487572,-3.002459140544795,-0.07815223498458154,-0.9416217788421524,-0.1436324367110811
96,0.012590753253925486,-3.034378522878427,-0.08257397157046154,-0.7746631814339866,0.025662910097354906
96,0.009791635573570857,-3.060638291740596,-0.08135581747349291,-0.6274786401342408,0.22076497434303402
96,0.007033811252435504,-3.081908754118028,-0.0736074310493571,-0.4890211566289461,0.4516297944954237
96,0.004538644098220009,-3.098485742478331,-0.05810170376643631,-0.34776610534981367,0.7305133493997839
96,0.002569094818001829,-3.110274424015613,-0.03319627233460163,-0.1909151825377694,1.0725843283576526
96,0.0014437974507271977,-3.116746125118588,0.0032661425143646963,-0.0034853004276199917,0.0
97,0.9076452942495559,0.0,0.0,0.0,-3.832919764109558
97,0.9076452942495559,0.0,-0.12992948352913755,0.5197179341165502,-2.807824889547983
97,0.9032409049773817,0.01761755708869662,-0.22510998825957765,0.9004399530383106,-1.7899085295877688
97,0.8956100579177351,0.04814094532728341,-0.2857248813718949,1.1194287746419527,-0.8223311701051117
97,0.8859244687186878,0.08608768345073944,-0.3134349203111101,1.1661296310301623,0.05407281374637756
97,0.8752995561657688,0.1256175014517619,-0.3113073264766916,1.0432809514046384,0.8053346417699264
97,0.8647467654377454,0.16098295743158014,-0.2835872909457526,0.7666210223890642,1.4090702988145904
97,0.8551336369311098,0.18697011073290434,-0.23530048347413235,0.3627602319326439,1.855776310303796
97,0.8471573493557154,0.19926706774757025,-0.17180531235262925,-0.13404951875936516,2.145582996916099
97,0.841333440462406,0.19472301626420194,-0.09845688027871757,-0.6849458714578254,2.282337827216356
97,0.8379959190970258,0.17150451214698753,-0.020479706302100706,-1.2483407699423674,2.268492048534027
97,0.8373016917647511,0.12918787587775474,0.05697751449009984,-1.7806375404621795,2.1038813305060775
97,0.839233132933907,0.06882728128581644,0.12874307170887977,-2.2366718129652616,1.7896017809073694
97,0.843597304856242,-0.006992102204531406,0.18966197211454655,-2.5712501566565282,1.3354838445199686
97,0.8500265242499554,-0.09415312446407474,0.23490542033120265,-2.742918920432648,0.7670322735267022
97,0.8579894198544029,-0.18713342685162213,0.2605330545045383,-2.719920766313659,0.12669393550340027
97,0.8668210488206585,-0.279334130794458,0.26410201857672405,-2.486478485176097,-0.5333986954756331
97,0.8757736596198694,-0.3636215370716138,0.24500942774589388,-2.0463197488953253,-1.1648931767404012
97,0.8840790639502387,-0.4329883082206079,0.2043413622427115,-1.4211940149673477,-1.7360973094852101
97,0.8910058897889747,-0.48116437652458577,0.14425802902525603,-0.6449201730153516,-2.237530585851839
97,0.8958959924677969,-0.5030260773047672,0.06719399206548435,0.24395348331314182,-2.6778160955744363
97,0.8981737549106947,-0.4947564677009319,-0.024772670808727318,1.2074984125993382,-3.0723658541253
97,0.8973340033578565,-0.4538243181212933,-0.13013142897069385,2.2099843324088737,-3.4293156477061175
97,0.892922768477494,-0.3789095949887891,-0.24764532629055033,3.2156137278714656,-3.7369358031500677
97,0.8845280116540855,-0.2699057398067055,-0.3756130075514549,4.183216555652251,-3.9567394641606146
97,0.8717953673303073,-0.12810178876764616,-0.5108936052230049,5.059425348218183,-4.027711960350078
97,0.8544769400346122,0.043404155239749886,-0.6481023008053907,5.773694512696349,-3.886844076008347
97,0.8325073705157854,0.23912261329725326,-0.7795905152776814,6.241435264800634,-3.5039467301438383
97,0.8060805733877284,0.4506966900701561,-0.8967555093033618,6.381709026202147,-2.913476842808587
97,0.7756820815469365,0.6670258096024323,-0.9925284363808745,6.14713446905118,-2.2165821114587883
97,0.742037049805212,0.8754032492312859,-1.06379659923886,5.548194081630556,-1.5427246968029182
97,0.7059761481360981,1.0634776248797793,-1.1121683931219102,4.650852165420093,-0.9948086538574034
97,0.6682755246404402,1.22113363048724,-1.1426435676014504,3.5474407740909246,-0.6156834275568368
97,0.6295418443827638,1.3413858601174409,-1.1612774965124248,2.3232965881313543,-0.3900590352751248
97,0.5901765055179359,1.4201416766642665,-1.1732048818140335,1.038826019872738,-0.26625931756879195
97,0.5504068485072907,1.4553561180158847,-1.1815650403992655,-0.2712577392389759,-0.1772431387338182
97,0.5103537962903665,1.4461609404145634,-1.1871316743238953,-1.5900091079929677,-0.052707221853432185
97,0.47011204461837003,1.3922623265842933,-1.1882842393795963,-2.909287438682015,0.17482577730589777
97,0.4298312229444854,1.2936424134086317,-1.1811400818601323,-4.223388849490232,0.5631166450406786
97,0.38979257610176904,1.1504766896970984,-1.1599186069480694,-5.526022934538647,1.1463840919845067
97,0.35047330128997006,0.9631538783568052,-1.117807662032524,-6.809146425733173,1.9115392141876488
97,0.3125815161363252,0.7323353554505959,-1.048691000087584,-8.05905473400259,2.7677683618956825
97,0.2770326686757291,0.4591470593827115,-0.9499761931438764,-9.242040022198687,3.525912736901334
97,0.24483008585729263,0.14585756710478992,-0.8261677431906569,-10.275492261505475,3.92534929723052
97,0.21682439964743985,-0.20246420447166685,-0.691354842206748,-11.002345982262186,3.7487522123067123
97,0.19338864228449926,-0.5754250852263172,-0.5670466306435159,-11.221946821935761,2.988392550591202
97,0.1741667226016682,-0.9558300622410887,-0.4733486361114421,-10.812515802954705,1.9066065062728328
97,0.15812100612331426,-1.3223560216632821,-0.41874178095210407,-9.85206033583005,0.8805529519749355
97,0.14392636948087006,-1.6563241686405719,-0.39785449660875555,-8.583274983789279,0.16994352263058782
97,0.1304397763754885,-1.947282642667327,-0.3980295501052148,-7.258027444818248,-0.1675571058911938
97,0.11694724925327783,-2.193317471305234,-0.40664957095771276,-6.033696881573439,-0.2020930425355169
97,0.10316251803437232,-2.3978495689856896,-0.41438034912476374,-4.9710833672667825,-0.03312341046598413
97,0.08911572653861762,-2.566360869571004,-0.4152600777014435,-4.073085370061012,0.2611436957687972
97,0.07503911373517885,-2.704431560081547,-0.4056829854442843,-3.31729095072597,0.6341791274484738
97,0.061287148126898026,-2.816882100784122,-0.3833447710764977,-2.673188228882795,1.0656018972500967
97,0.04829241012430488,-2.907498650915742,-0.3464479467359486,-2.108943455818424,1.5533941124902986
97,0.036548411929865944,-2.978988259587553,-0.2931562921959733,-1.5930424765829616,2.1082905079280234
97,0.02661091049949397,-3.032989699471721,-0.22121124207083953,-1.0937188498917798,2.750805815773098
97,0.019112224327601103,-3.07006491472229,-0.1276272520092515,-0.5774117641524694,3.5102151213153223
97,0.014785876801863763,-3.0896381948630514,-0.008407967727683,-0.006691103355282446,0.0
98,1.6349420667822048,0.0,0.0,0.0,-4.981074280277366
98,1.6349420667822048,0.0,-0.16884997560262258,0.6753999024104903,-3.963297160474029
98,1.6292183387956751,0.022894911946118316,-0.3031990318898778,1.2127961275595112,-2.9385282402536133
98,1.6189404055112724,0.06400664508372886,-0.4027306747565595,1.5803669062955121,-1.9502856545908818
98,1.605288518231389,0.11757840461916995,-0.4686135508439002,1.7582772059590388,-1.0429667125668374
98,1.5894033131180365,0.1771810217703238,-0.5035454093002036,1.7410008141929845,-0.2564430359761979
98,1.572333977209555,0.23619799852262835,-0.5116136641795493,1.5383189841695963,0.3820229782618111
98,1.554991141135672,0.28834440476566553,-0.4978677618160647,1.1735918566614492,0.8628077378248985
98,1.5381142678537716,0.32812717956774856,-0.4677046455150702,0.679666270322526,1.1924177624775247
98,1.5222598730905488,0.3511667141549528,-0.42629958128796325,0.09420761369113961,1.3861858784287047
98,1.50780903982655,0.35436019258516094,-0.3782926651634952,-0.5436707182302426,1.4590061379942079
98,1.4949855596515162,0.33593067671294935,-0.327804729529817,-1.1946309525984975,1.4184090602499861
98,1.483873534921692,0.29543471221808504,-0.2787016118630832,-1.8185524066928607,1.2628675955685598
98,1.4744260226551469,0.2337888679234118,-0.23492178387389331,-2.3733712949022667,0.9862075834414198
98,1.466462572354337,0.15333560368943666,-0.2006493970442491,-2.8148850853034264,0.5867861517770496
98,1.4596608978782608,0.05791577028932052,-0.18015861007865572,-3.0990505958966037,0.0776489902253063
98,1.4535538263501708,-0.04713679228344571,-0.17728726126657762,-3.187511464941268,-0.5079525861596408
98,1.4475440886801174,-0.1551880283831497,-0.1947026955277581,-3.0552503964655124,-1.1204023084086059
98,1.4409439973062952,-0.2587558384328281,-0.23330330441645525,-2.6971046886921406,-1.706800096565703
98,1.433035410715907,-0.3501831160156126,-0.29210275389710505,-2.129375722141244,-2.226953347303604
98,1.4231336224482085,-0.4223653438848073,-0.36870597953590967,-1.3852180445676088,-2.66357538879698
98,1.4106351146673302,-0.46932188776845507,-0.46015303006855246,-0.5063127633011911,-3.0217580117548875
98,1.3950367068683962,-0.4864850322871395,-0.5637248708387746,0.4647910408941138,-3.3190995766966807
98,1.3759273892128445,-0.4707294037822543,-0.6773712088543221,1.4885191355694822,-3.5715600367476714
98,1.3529656533194776,-0.42027112800023797,-0.7996189090393031,2.5276065655296978,-3.7800566132467646
98,1.3258599275893317,-0.33458954950770586,-0.9290006724481545,3.5428173584243607,-3.921698451120453
98,1.29436837937075,-0.2144940458323038,-1.0631756632272433,4.4865577824343355,-3.9497377898736636
98,1.2583285263799961,-0.0624073413430043,-1.1980586740041772,5.296856718381812,-3.8068459513898225
98,1.2177163679391765,0.11714712368688762,-1.3274545476357473,5.896391097544525,-3.452820012609218
98,1.1727179086972868,0.3170247880104308,-1.4437530246060621,6.202927258072111,-2.8967043759838136
98,1.123777128202166,0.5272935086230448,-1.5398514967336552,6.153497329110483,-2.2110162438846928
98,1.0715787723806862,0.7358866384234002,-1.6115588492276844,5.732030928095828,-1.5101104616790404
98,1.0169496588475444,0.9301927715791909,-1.6590116318165753,4.979856625904068,-0.9019626553364244
98,0.9607119764130843,1.0990014707623796,-1.6861338893054583,3.978254623486592,-0.4465563085742547
98,0.9035548954196789,1.2338575596941286,-1.698631278002374,2.816120388106388,-0.14522089186476636
98,0.8459741741314628,1.3293192677655317,-1.7018534645873546,1.5650058399700169,0.043909629598822365
98,0.7882842261793491,1.382370313188244,-1.6994142994842747,0.27109695332659234,0.18406681332624883
98,0.7306769617900517,1.391560040419654,-1.692622295421049,-1.0406178331527165,0.3445326443836121
98,0.6732999348266263,1.356284859634816,-1.680388024204434,-2.358202599361087,0.5925748461749584
98,0.6163376289213912,1.2763457884700333,-1.6593494548296532,-3.6757992086328635,0.9870005221751572
98,0.5600884948593691,1.1517424254655295,-1.6241944401595463,-4.989530451739367,1.5669148700224285
98,0.505031056209893,0.9826057999828391,-1.5683811522436102,-6.2954470178382715,2.331339249368043
98,0.45186559342197397,0.7692008163273045,-1.4855963769875786,-7.585810955460255,3.210024005292201
98,0.401506394202056,0.512054682243906,-1.3722764003912593,-8.836691896353077,4.0366483826462805
98,0.3549885501209964,0.21250580440142885,-1.2311169707689902,-9.980651349434954,4.557220667007116
98,0.31325577145086114,-0.1258213599861967,-1.074238647349664,-10.874595079353677,4.522474787074144
98,0.2768409020491776,-0.4944517016592027,-0.9226299271059293,-11.309313555750467,3.8600924279447164
98,0.24556531129982406,-0.8778182628710829,-0.7985913888789171,-11.11481212003381,2.7870505500262412
98,0.21849441676155568,-1.2545915550756188,-0.7143029955516668,-10.306834493374245,1.700763538547429
98,0.19428075589539748,-1.60397577519,-0.6666198157795684,-9.101922149745306,0.9246379680078568
98,0.17168347400456466,-1.9125155090796713,-0.6424244855769542,-7.769274205059409,0.5654136430750153
98,0.14990637279856622,-2.1758807363698205,-0.6271630760329301,-6.495558340357705,0.5651175566585218
98,0.12864660750931436,-2.396069154687031,-0.6095109746697578,-5.361390722052659,0.8143002109044347
98,0.10798521853745817,-2.5778112130616972,-0.5820290730901085,-4.378294127246854,1.2207293771682768
98,0.08825541944965788,-2.7262279631378616,-0.5401341382673646,-3.525824690270005,1.728205721587364
98,0.06994578764398451,-2.8457474441639636,-0.4808447666939188,-2.77207805794352,2.312644102419836
98,0.053645965044190655,-2.9397161918908625,-0.401779717473245,-2.0817486026469627,2.97358908597627
98,0.04002631360441964,-3.0102839411331326,-0.3004412343955619,-1.4179169007232777,3.7277122434817045
98,0.029841864980841272,-3.0583489208186676,-0.17369048954249067,-0.7411171581588984,4.605177975450174
98,0.02395405177601108,-3.0834715363494776,-0.017321898787310552,-0.007208226545400653,0.0
99,1.1597283541989145,0.0,0.0,0.0,-4.260728584134831
99,1.1597283541989145,0.0,-0.14443147742829934,0.5777259097131974,-3.2432163603877764
99,1.1548323719132094,0.01958392914282025,-0.25437101506856297,1.0174840602742519,-2.22565191120223
99,1.1462096256396987,0.054074914236862684,-0.3297497272037897,1.2928928106810866,-1.2513212188799199
99,1.135031668785333,0.0979017891752046,-0.37197903390901893,1.3896693807101035,-0.36238520954463693
99,1.1224222100087562,0.1450092258094454,-0.3839226516113533,1.3071970388967822,0.40501668342112224
99,1.10940788283549,0.1893209898398448,-0.3696998314355008,1.0586912916329472,1.0267340408284167
99,1.0968756851597103,0.22520883023418198,-0.3342753218457071,0.6691977413810655,1.493246242888899
99,1.0855443183174829,0.24789349943354014,-0.28295007714983733,0.17204107897844306,1.8069787630562064
99,1.0759527902785053,0.2537254004158602,-0.22094228267885163,-0.39478171528108635,1.9757324042222268
99,1.0684632213741374,0.2403429693893827,-0.15319967382348537,-0.9909650331435127,2.005823669755664
99,1.0632700120919854,0.20675093436756872,-0.08445597518083559,-1.574663954998114,1.8985502164809713
99,1.0604070976790756,0.15337249521509028,-0.019414504720352638,-2.102347778396571,1.652020418670214
99,1.0597489788749959,0.08210646882876584,0.037132280607684,-2.529092339903258,1.2679921699888004
99,1.0610077002515275,-0.00362547489676833,0.08042842376062814,-2.810786329915347,0.7606554406930884
99,1.0637340874976504,-0.09890636743627161,0.10619886705263522,-2.909044940091744,0.16221635889141722
99,1.067334049092655,-0.19751806032073752,0.11129964799566322,-2.7980005119378117,-0.4794764490770012
99,1.071106918516237,-0.2923655353016803,0.09428268692032613,-2.470228655085163,-1.1120042968923607
99,1.0743029418016719,-0.37610209988083837,0.05555297931448678,-1.9385048081754053,-1.6931641612265826
99,1.076186093642841,-0.44181412727661484,-0.0030164178820259943,-1.232034076279279,-2.201590490392087
99,1.076083842189213,-0.4835779942691328,-0.07884831883250254,-0.3890787560262591,-2.6378908506259777
99,1.0734110178220095,-0.4967671046429043,-0.1694473255877656,0.5502259970012972,-3.016496059655917
99,1.0676670406834412,-0.4781153759309959,-0.27287203004297883,1.5478602039944906,-3.3523172155692884
99,1.0584171413599504,-0.42564553850745385,-0.38771866907101893,2.56775271912844,-3.6469231799513677
99,1.0452741356287294,-0.3386030734522525,-0.5126115441997239,3.5719873377608615,-3.878296573548706
99,1.0278974731134845,-0.217518756917986,-0.645333836859292,4.514574555089631,-3.998611466549443
99,1.0060217498301187,-0.06448233132172734,-0.7818898813032242,5.334988038100896,-3.9454292346052715
99,0.9795170080910264,0.11636472081728608,-0.9159969402886923,5.956014436216829,-3.669007968585307
99,0.9484662643524266,0.31826351526531416,-1.039620913268603,6.2927304610805255,-3.1674415149971367
99,0.9132248774619656,0.5315764122510946,-1.1448503579500715,6.276276194165143,-2.506846429157263
99,0.8744163907517937,0.7443315374770316,-1.2264733016922995,5.883461658030229,-1.8045158180931014
99,0.8328410245927327,0.9437709157153444,-1.2837360203408406,5.150774352945714,-1.1798690896265467
99,0.7893245493269415,1.1183734361541822,-1.320092523443198,4.158961553846901,-0.7069923058596316
99,0.7445756502271721,1.2593551837422128,-1.3412613226970844,2.999635053361799,-0.39827856293670805
99,0.6991091647120167,1.3610377279239687,-1.3529604512133937,1.7477959865415966,-0.21794209600175435
99,0.6532460985691898,1.42028504950165,-1.3593566686182093,0.45210958119134403,-0.10490443457267566
99,0.6071662114973861,1.4356107980166106,-1.3623731491087796,-0.8612125298127424,0.010298535016993033
99,0.5609840708496309,1.4064171529382126,-1.3615259904646628,-2.1797027125189867,0.1968357020132377
99,0.514830647444049,1.332528925395196,-1.3539928627339726,-3.4968725832720438,0.5177610323771036
99,0.46893258430052454,1.2139908717249572,-1.334852685891601,-4.807532412110502,1.020306719990254
99,0.42368334071097874,1.0510236713144316,-1.297668821753602,-6.105875091840668,1.7173961819336008
99,0.37969456709221255,0.8440448546418666,-1.2357427452035155,-7.38340239495219,2.5597182647113774
99,0.33780498250904256,0.5937600276943348,-1.1443790154582807,-8.620311861243234,3.4067094874984343
99,0.2990124735104568,0.3015460662962591,-1.0242081233013833,-9.762928159454592,4.023133374849731
99,0.26429355407651156,-0.02940065097338812,-0.8846117792513544,-10.691174494846,4.1474827507665095
99,0.23430671410188939,-0.3918133457139305,-0.744402818192247,-11.212665748700271,3.6482370483836837
99,0.20907272026486406,-0.7719037100766515,-0.6261484408271665,-11.141891973457101,2.663924003843328
99,0.1878473493893669,-1.1495949634141804,-0.5452397126711421,-10.446009503967094,1.5545251373202507
99,0.1693646472649214,-1.5036969804978106,-0.5025791741606596,-9.301867194905876,0.6699775597720877
99,0.15232806508998378,-1.8190145125285184,-0.4875561933297783,-7.978720109721067,0.16865592444600294
99,0.13580073650253366,-2.089479600993639,-0.4862885810701376,-6.688072343345482,0.02749109564126202
99,0.11931637782219001,-2.316193917717215,-0.48721014368489485,-5.534683888253692,0.14798184181142598
99,0.10280077973117663,-2.5038103207088653,-0.4824695968046555,-4.544389649052679,0.4354035191843867
99,0.08644587814457813,-2.6578574274564137,-0.467215511034354,-3.7033648862461908,0.8265543141858275
99,0.0706080642112102,-2.783395220210522,-0.43843038395554995,-2.9827878561280703,1.2894653993672862
99,0.055746017297462744,-2.884506672960626,-0.3939468516329484,-2.3498074925497234,1.8154894747580927
99,0.042391886733633984,-2.9641611642334977,-0.3317462810044023,-1.77096869624501,2.412290765389727
99,0.031146250089416957,-3.0241940013943456,-0.2494685282134142,-1.2122470945032613,3.099643905769847
99,0.022689689810996137,-3.0652871232419137,-0.14403808165174475,-0.6376265089848371,3.907602449872419
99,0.017807042975343773,-3.086901581173603,-0.011334555530548157,-0.0069561764050614094,0.0
100,-1.631597323664645,0.0,0.0,0.0,4.42764275122595
100,-1.631597323664645,0.0,0.15008958478732035,-0.6003583391492814,4.731033880758291
100,-1.6265095411294817,-0.020351130140653605,0.3104636146435336,-1.2418544585741345,4.900679157648186
100,-1.615985350802582,-0.062447891448251386,0.4765173271483726,-1.878863181058966,4.92395661234859
100,-1.599832221068739,-0.12613816877228412,0.6431988227166221,-2.461277255981477,4.790346547148325
100,-1.5780288711461417,-0.20957129609369013,0.8050782184727898,-2.936309827963646,4.496992677533098
100,-1.5507380840792675,-0.30910722246533917,0.9566243623394163,-3.2525019490543996,4.05685318721398
100,-1.5183101395931855,-0.4193615258231154,1.092782404321214,-3.366672979012261,3.504069975539388
100,-1.481266668260263,-0.5334860335862429,1.209742701989103,-3.252360371982829,2.8909158115692115
100,-1.4402584410741919,-0.643735537721254,1.3055800269290816,-2.905997487886194,2.275140454257665
100,-1.3960014910087992,-0.742243927141125,1.3804079298947858,-2.34705353326826,1.7031956218345505
100,-1.3492080018598234,-0.821805063862083,1.4359176738492092,-1.6115668343658145,1.197908176803125
100,-1.3005328264751044,-0.8764344480778733,1.4744982939321343,-0.7424607301343367,0.7558864143931087
100,-1.2505498334604557,-0.9016026084214102,1.498309819490128,0.21877670559644746,0.35386709790081977
100,-1.199759670087909,-0.8941864489096661,1.5086206956016894,1.2364724705143804,-0.04024220143303443
100,-1.1486199854912416,-0.8522721278752804,1.5055506842761692,2.2812947234547396,-0.4553072374344014
100,-1.0975843690751002,-0.774940103351391,1.4882347957346955,3.328211520999025,-0.905481312515385
100,-1.047135731931551,-0.6621193738260003,1.4553821903222792,4.352783452284751,-1.3799637262064033
100,-0.9978007424291009,-0.5145673923926188,1.4061901197546653,5.325747418281481,-1.8360442785495659
100,-0.950133280742502,-0.3340335816034161,1.3415003242778343,6.205652730898547,-2.200629781463239
100,-0.9046586934788466,-0.12367247208143148,1.264885076236824,6.931279363425043,-2.387712957733809
100,-0.8617812332674288,0.11128615040755302,1.183048785594576,7.420210684135924,-2.3345823175163196
100,-0.8216778846032059,0.36281871597148263,1.1048052747236827,7.583524613132578,-2.0432269401226124
100,-0.7842268583413862,0.6198873469251294,1.0384600450215282,7.35953767780553,-1.5961621442011127
100,-0.7490248229169276,0.8693632004100627,0.9887596045767643,6.748597879140528,-1.1249207532147794
100,-0.7155075481855119,1.0981292302114365,0.9554090814087189,5.818543376357494,-0.7493346799567436
100,-0.6831207996631824,1.2953679887320295,0.9340794705670611,4.673059650120012,-0.5327356436671331
100,-0.6514570887965023,1.453776790431013,0.9188131809504003,3.4096330779013195,-0.47735474828773344
100,-0.62031087927276,1.5693575727327527,0.9041404701384603,2.0954128956532734,-0.5460959555022192
100,-0.589662049776541,1.640388518348118,0.8861851773631311,0.7653481138278686,-0.6857320436709345
100,-0.559621874272706,1.6663325222066898,0.862989699834548,-0.5680533092658919,-0.8395003018323349
100,-0.5303679861427214,1.6470764778247953,0.8345255664583963,-1.9030179594141727,-0.9503245636558043
100,-0.5020789838898944,1.5825673944548233,0.8026811012180629,-3.2390264065519525,-0.9609718544764434
100,-0.47486945503504474,1.4727698891479775,0.7712697449398911,-4.570582692952981,-0.8177937570299273
100,-0.44872471791843827,1.3178348826071984,0.7458850920399557,-5.884428844527647,-0.48342604933669714
100,-0.42344047751030417,1.1183627183859222,0.7332629209876449,-7.159630441809119,0.0393778390703414
100,-0.3985841073073332,0.8756633813754435,0.7397596898136429,-8.367326523647025,0.6776254769285658
100,-0.3735075076526334,0.5920251941331716,0.768751286661409,-9.46312989741399,1.268932149959405
100,-0.3474481420030941,0.27124112981405324,0.8173893929399213,-10.366863251010775,1.5857654462442416
100,-0.3197400269881815,-0.08017796344054928,0.8744018496725763,-10.942964220104782,1.4321604338309253
100,-0.2900992863213145,-0.4511259031051182,0.9218683431142471,-11.025684192881455,0.7798753360116133
100,-0.2588495119784586,-0.8248779096434726,0.9424693318164198,-10.519918128879821,-0.17890605540222773
100,-0.22690139903552914,-1.1814853038427886,0.9279372527102485,-9.503506697656302,-1.1476068480196564
100,-0.1954458989436563,-1.5036380732548666,0.8811865497402976,-8.20189562985182,-1.9077536286059094
100,-0.1655751684439852,-1.7816684335888266,0.8113018873217989,-6.855965478222724,-2.394966974682223
100,-0.13807340955172084,-2.0140740430201056,0.7277014047436063,-5.625255505878274,-2.650265905278662
100,-0.11340556532312401,-2.2047606703380134,0.6374642175670108,-4.578457858241137,-2.745076245239474
100,-0.09179660879542872,-2.359962631634323,0.5451656845208501,-3.725449177443997,-2.739333824593366
100,-0.07331641609980669,-2.4862490444290346,0.45359542837901334,-3.0484020899305366,-2.6708258938106604
100,-0.05794029988356895,-2.5895847084944768,0.36451664303068054,-2.5202550142494013,-2.558152811634971
100,-0.04558380350964757,-2.675017081858863,0.27923667847504796,-2.11317124135686,-2.406340003031574
100,-0.03611815339184934,-2.746650005294689,0.19899395865585712,-1.8014839663714737,-2.21124855576628
100,-0.02937259547131181,-2.807717258392027,0.12522075148815826,-1.5620704465675628,-1.962211232481489
100,-0.02512782423442509,-2.8606687989536392,0.05973726231998537,-1.3736345797683167,-1.6432645868685847
100,-0.02310283229137474,-2.907232683013582,0.00491699360626404,-1.2155390537416202,-1.2334180141486317
100,-0.022936154542009857,-2.9484373966997386,-0.03614959707370909,-1.0664222700809882,-0.7062495238339048
100,-0.02416156461230508,-2.984587304160111,-0.05947369932032565,-0.902649106975153,-0.028955130517527346
100,-0.026177622216383915,-3.015185578972828,-0.059952337403412694,-0.6965533507944568,0.8391266957238704
100,-0.028209904840228412,-3.0387975569658607,-0.031101240401917394,-0.41437433813526403,1.948431575677023
